date,status,clean_candidate,has_reference,reference_within_tolerance,candidate_ohlc_valid,source_tick_issue,rounded_to_tick,max_abs_ohlc_diff,source_open,candidate_open,reference_open,open_abs_diff,source_high,candidate_high,reference_high,high_abs_diff,source_low,candidate_low,reference_low,low_abs_diff,source_close,candidate_close,reference_close,close_abs_diff,candidate_volume
2022-11-18,clean,True,True,True,True,False,False,0.0,11747.75,11747.75,11747.75,0.0,11843.0,11843.0,11843.0,0.0,11607.0,11607.0,11607.0,0.0,11708.0,11708.0,11708.0,0.0,585870.0
2022-11-21,clean,True,True,True,True,False,False,0.0,11723.0,11723.0,11723.0,0.0,11756.0,11756.0,11756.0,0.0,11553.0,11553.0,11553.0,0.0,11588.0,11588.0,11588.0,0.0,477970.0
2022-11-22,clean,True,True,True,True,False,False,0.0,11588.0,11588.0,11588.0,0.0,11759.25,11759.25,11759.25,0.0,11526.5,11526.5,11526.5,0.0,11754.5,11754.5,11754.5,0.0,531090.0
2022-11-23,clean,True,True,True,True,False,False,0.0,11741.5,11741.5,11741.5,0.0,11892.75,11892.75,11892.75,0.0,11720.0,11720.0,11720.0,0.0,11862.75,11862.75,11862.75,0.0,474650.0
2022-11-25,clean,True,True,True,True,False,False,0.0,11878.0,11878.0,11878.0,0.0,11933.0,11933.0,11933.0,0.0,11766.25,11766.25,11766.25,0.0,11782.75,11782.75,11782.75,0.0,252370.0
2022-11-28,clean,True,True,True,True,False,False,0.0,11731.25,11731.25,11731.25,0.0,11788.5,11788.5,11788.5,0.0,11575.25,11575.25,11575.25,0.0,11616.25,11616.25,11616.25,0.0,506250.0
2022-11-29,clean,True,True,True,True,False,False,0.0,11625.0,11625.0,11625.0,0.0,11704.5,11704.5,11704.5,0.0,11465.0,11465.0,11465.0,0.0,11524.75,11524.75,11524.75,0.0,555860.0
2022-11-30,clean,True,True,True,True,False,False,0.0,11520.0,11520.0,11520.0,0.0,12078.5,12078.5,12078.5,0.0,11497.75,11497.75,11497.75,0.0,12042.25,12042.25,12042.25,0.0,769080.0
2022-12-01,clean,True,True,True,True,False,False,0.0,12079.25,12079.25,12079.25,0.0,12145.0,12145.0,12145.0,0.0,11943.25,11943.25,11943.25,0.0,12062.75,12062.75,12062.75,0.0,629300.0
2022-12-02,clean,True,True,True,True,False,False,0.0,12039.75,12039.75,12039.75,0.0,12067.75,12067.75,12067.75,0.0,11740.5,11740.5,11740.5,0.0,12010.25,12010.25,12010.25,0.0,588300.0
2022-12-05,clean,True,True,True,True,False,False,0.0,12000.5,12000.5,12000.5,0.0,12015.75,12015.75,12015.75,0.0,11745.5,11745.5,11745.5,0.0,11805.75,11805.75,11805.75,0.0,537920.0
2022-12-06,clean,True,True,True,True,False,False,0.0,11812.0,11812.0,11812.0,0.0,11846.25,11846.25,11846.25,0.0,11502.0,11502.0,11502.0,0.0,11566.0,11566.0,11566.0,0.0,657270.0
2022-12-07,clean,True,True,True,True,False,False,0.0,11566.0,11566.0,11566.0,0.0,11596.25,11596.25,11596.25,0.0,11422.5,11422.5,11422.5,0.0,11509.5,11509.5,11509.5,0.0,634690.0
2022-12-08,clean,True,True,True,True,False,False,0.0,11500.0,11500.0,11500.0,0.0,11685.75,11685.75,11685.75,0.0,11433.0,11433.0,11433.0,0.0,11645.5,11645.5,11645.5,0.0,600830.0
2022-12-09,clean,True,True,True,True,False,False,0.0,11641.5,11641.5,11641.5,0.0,11748.0,11748.0,11748.0,0.0,11517.0,11517.0,11517.0,0.0,11569.75,11569.75,11569.75,0.0,504050.0
2022-12-12,clean,True,True,True,True,False,False,0.0,11553.0,11553.0,11553.0,0.0,11716.0,11716.0,11716.0,0.0,11522.75,11522.75,11522.75,0.0,11711.75,11711.75,11711.75,0.0,354890.0
2022-12-13,clean,True,True,True,True,False,False,0.0,11691.25,11691.25,11691.25,0.0,12229.5,12229.5,12229.5,0.0,11680.5,11680.5,11680.5,0.0,11839.75,11839.75,11839.75,0.0,407610.0
2022-12-14,clean,True,True,True,True,False,False,0.0,11839.0,11839.0,11839.0,0.0,11948.5,11948.5,11948.5,0.0,11613.75,11613.75,11613.75,0.0,11750.75,11750.75,11750.75,0.0,197120.0
2022-12-15,clean,True,True,True,True,False,False,0.0,11758.75,11758.75,11758.75,0.0,11779.5,11779.5,11779.5,0.0,11298.25,11298.25,11298.25,0.0,11347.25,11347.25,11347.25,0.0,182840.0
2022-12-16,clean,True,True,True,True,True,True,0.0400390625,11340.25,11340.25,11340.25,0.0,11381.25,11381.25,11381.25,0.0,11206.5,11206.5,11206.5,0.0,11327.04,11327.0,11327.0400390625,0.0400390625,9630.0
2022-12-19,clean,True,True,True,True,False,False,0.0,11328.75,11328.75,11328.75,0.0,11411.0,11411.0,11411.0,0.0,11131.75,11131.75,11131.75,0.0,11193.25,11193.25,11193.25,0.0,562530.0
2022-12-20,clean,True,True,True,True,False,False,0.0,11182.5,11182.5,11182.5,0.0,11247.0,11247.0,11247.0,0.0,11043.5,11043.5,11043.5,0.0,11175.75,11175.75,11175.75,0.0,625090.0
2022-12-21,clean,True,True,True,True,False,False,0.0,11206.5,11206.5,11206.5,0.0,11389.75,11389.75,11389.75,0.0,11181.0,11181.0,11181.0,0.0,11334.5,11334.5,11334.5,0.0,631320.0
2022-12-22,clean,True,True,True,True,False,False,0.0,11357.0,11357.0,11357.0,0.0,11384.75,11384.75,11384.75,0.0,10870.5,10870.5,10870.5,0.0,11054.25,11054.25,11054.25,0.0,714500.0
2022-12-23,clean,True,True,True,True,False,False,0.0,11061.0,11061.0,11061.0,0.0,11143.0,11143.0,11143.0,0.0,10916.25,10916.25,10916.25,0.0,11075.25,11075.25,11075.25,0.0,534530.0
2022-12-27,clean,True,True,True,True,False,False,0.0,11104.0,11104.0,11104.0,0.0,11183.75,11183.75,11183.75,0.0,10896.0,10896.0,10896.0,0.0,10915.5,10915.5,10915.5,0.0,499800.0
2022-12-28,clean,True,True,True,True,False,False,0.0,10915.75,10915.75,10915.75,0.0,10996.5,10996.5,10996.5,0.0,10758.75,10758.75,10758.75,0.0,10772.75,10772.75,10772.75,0.0,635570.0
2022-12-29,clean,True,True,True,True,False,False,0.0,10785.75,10785.75,10785.75,0.0,11071.5,11071.5,11071.5,0.0,10777.5,10777.5,10777.5,0.0,11032.75,11032.75,11032.75,0.0,470000.0
2022-12-30,clean,True,True,True,True,False,False,0.0,11033.5,11033.5,11033.5,0.0,11051.5,11051.5,11051.5,0.0,10855.5,10855.5,10855.5,0.0,11022.25,11022.25,11022.25,0.0,462480.0
2023-01-03,clean,True,True,True,True,False,False,0.0,11122.5,11122.5,11122.5,0.0,11182.0,11182.0,11182.0,0.0,10844.75,10844.75,10844.75,0.0,10945.5,10945.5,10945.5,0.0,657680.0
2023-01-04,clean,True,True,True,True,False,False,0.0,10941.25,10941.25,10941.25,0.0,11068.5,11068.5,11068.5,0.0,10863.5,10863.5,10863.5,0.0,10999.25,10999.25,10999.25,0.0,758000.0
2023-01-05,clean,True,True,True,True,False,False,0.0,10988.5,10988.5,10988.5,0.0,11046.75,11046.75,11046.75,0.0,10805.0,10805.0,10805.0,0.0,10820.25,10820.25,10820.25,0.0,694450.0
2023-01-06,clean,True,True,True,True,False,False,0.0,10838.75,10838.75,10838.75,0.0,11165.75,11165.75,11165.75,0.0,10751.0,10751.0,10751.0,0.0,11113.5,11113.5,11113.5,0.0,736330.0
2023-01-09,clean,True,True,True,True,False,False,0.0,11126.5,11126.5,11126.5,0.0,11385.5,11385.5,11385.5,0.0,11120.25,11120.25,11120.25,0.0,11185.5,11185.5,11185.5,0.0,646320.0
2023-01-10,clean,True,True,True,True,False,False,0.0,11184.75,11184.75,11184.75,0.0,11288.75,11288.75,11288.75,0.0,11094.0,11094.0,11094.0,0.0,11282.0,11282.0,11282.0,0.0,559280.0
2023-01-11,clean,True,True,True,True,False,False,0.0,11282.5,11282.5,11282.5,0.0,11479.5,11479.5,11479.5,0.0,11239.75,11239.75,11239.75,0.0,11476.5,11476.5,11476.5,0.0,500150.0
2023-01-12,clean,True,True,True,True,False,False,0.0,11474.5,11474.5,11474.5,0.0,11579.75,11579.75,11579.75,0.0,11291.0,11291.0,11291.0,0.0,11534.25,11534.25,11534.25,0.0,754570.0
2023-01-13,clean,True,True,True,True,False,False,0.0,11528.5,11528.5,11528.5,0.0,11619.5,11619.5,11619.5,0.0,11389.0,11389.0,11389.0,0.0,11608.0,11608.0,11608.0,0.0,482000.0
2023-01-17,clean,True,True,True,True,False,False,0.0,11613.5,11613.5,11613.5,0.0,11685.0,11685.0,11685.0,0.0,11510.25,11510.25,11510.25,0.0,11624.5,11624.5,11624.5,0.0,576140.0
2023-01-18,clean,True,True,True,True,False,False,0.0,11619.75,11619.75,11619.75,0.0,11759.5,11759.5,11759.5,0.0,11468.0,11468.0,11468.0,0.0,11475.75,11475.75,11475.75,0.0,619610.0
2023-01-19,clean,True,True,True,True,False,False,0.0,11470.5,11470.5,11470.5,0.0,11487.0,11487.0,11487.0,0.0,11308.5,11308.5,11308.5,0.0,11356.5,11356.5,11356.5,0.0,594770.0
2023-01-20,clean,True,True,True,True,False,False,0.0,11401.0,11401.0,11401.0,0.0,11686.75,11686.75,11686.75,0.0,11365.25,11365.25,11365.25,0.0,11677.0,11677.0,11677.0,0.0,577770.0
2023-01-23,clean,True,True,True,True,False,False,0.0,11676.75,11676.75,11676.75,0.0,11983.0,11983.0,11983.0,0.0,11650.5,11650.5,11650.5,0.0,11934.0,11934.0,11934.0,0.0,593980.0
2023-01-24,clean,True,True,True,True,False,False,0.0,11933.0,11933.0,11933.0,0.0,12010.5,12010.5,12010.5,0.0,11835.75,11835.75,11835.75,0.0,11909.5,11909.5,11909.5,0.0,511370.0
2023-01-25,clean,True,True,True,True,False,False,0.0,11970.5,11970.5,11970.5,0.0,11976.5,11976.5,11976.5,0.0,11604.5,11604.5,11604.5,0.0,11873.25,11873.25,11873.25,0.0,633470.0
2023-01-26,clean,True,True,True,True,False,False,0.0,11874.75,11874.75,11874.75,0.0,12113.0,12113.0,12113.0,0.0,11867.25,11867.25,11867.25,0.0,12106.75,12106.75,12106.75,0.0,621430.0
2023-01-27,clean,True,True,True,True,False,False,0.0,12049.0,12049.0,12049.0,0.0,12308.5,12308.5,12308.5,0.0,12016.0,12016.0,12016.0,0.0,12222.25,12222.25,12222.25,0.0,588070.0
2023-01-30,clean,True,True,True,True,False,False,0.0,12212.5,12212.5,12212.5,0.0,12252.0,12252.0,12252.0,0.0,11960.0,11960.0,11960.0,0.0,11968.0,11968.0,11968.0,0.0,634670.0
2023-01-31,clean,True,True,True,True,False,False,0.0,11984.0,11984.0,11984.0,0.0,12156.0,12156.0,12156.0,0.0,11871.0,11871.0,11871.0,0.0,12152.0,12152.0,12152.0,0.0,585200.0
2023-02-01,clean,True,True,True,True,False,False,0.0,12116.0,12116.0,12116.0,0.0,12524.5,12524.5,12524.5,0.0,12055.25,12055.25,12055.25,0.0,12414.25,12414.25,12414.25,0.0,668520.0
2023-02-02,clean,True,True,True,True,False,False,0.0,12520.0,12520.0,12520.0,0.0,12949.75,12949.75,12949.75,0.0,12501.75,12501.75,12501.75,0.0,12846.75,12846.75,12846.75,0.0,817820.0
2023-02-03,clean,True,True,True,True,False,False,0.0,12748.25,12748.25,12748.25,0.0,12878.0,12878.0,12878.0,0.0,12551.25,12551.25,12551.25,0.0,12624.0,12624.0,12624.0,0.0,824210.0
2023-02-06,clean,True,True,True,True,False,False,0.0,12572.0,12572.0,12572.0,0.0,12608.5,12608.5,12608.5,0.0,12455.75,12455.75,12455.75,0.0,12515.5,12515.5,12515.5,0.0,535150.0
2023-02-07,clean,True,True,True,True,False,False,0.0,12513.0,12513.0,12513.0,0.0,12818.5,12818.5,12818.5,0.0,12459.25,12459.25,12459.25,0.0,12776.75,12776.75,12776.75,0.0,745000.0
2023-02-08,clean,True,True,True,True,False,False,0.0,12747.0,12747.0,12747.0,0.0,12808.5,12808.5,12808.5,0.0,12512.75,12512.75,12512.75,0.0,12545.25,12545.25,12545.25,0.0,590360.0
2023-02-09,clean,True,True,True,True,False,False,0.0,12555.0,12555.0,12555.0,0.0,12728.5,12728.5,12728.5,0.0,12366.5,12366.5,12366.5,0.0,12425.5,12425.5,12425.5,0.0,612400.0
2023-02-10,clean,True,True,True,True,False,False,0.0,12448.75,12448.75,12448.75,0.0,12451.5,12451.5,12451.5,0.0,12243.25,12243.25,12243.25,0.0,12346.25,12346.25,12346.25,0.0,600240.0
2023-02-13,clean,True,True,True,True,False,False,0.0,12357.5,12357.5,12357.5,0.0,12567.0,12567.0,12567.0,0.0,12265.25,12265.25,12265.25,0.0,12540.5,12540.5,12540.5,0.0,467840.0
2023-02-14,clean,True,True,True,True,False,False,0.0,12547.25,12547.25,12547.25,0.0,12687.0,12687.0,12687.0,0.0,12390.5,12390.5,12390.5,0.0,12631.0,12631.0,12631.0,0.0,719200.0
2023-02-15,clean,True,True,True,True,False,False,0.0,12620.75,12620.75,12620.75,0.0,12756.5,12756.5,12756.5,0.0,12524.25,12524.25,12524.25,0.0,12730.0,12730.0,12730.0,0.0,568580.0
2023-02-16,clean,True,True,True,True,False,False,0.0,12740.0,12740.0,12740.0,0.0,12792.75,12792.75,12792.75,0.0,12455.25,12455.25,12455.25,0.0,12482.5,12482.5,12482.5,0.0,682330.0
2023-02-17,clean,True,True,True,True,False,False,0.0,12462.5,12462.5,12462.5,0.0,12466.25,12466.25,12466.25,0.0,12265.75,12265.75,12265.75,0.0,12390.0,12390.0,12390.0,0.0,629360.0
2023-02-21,clean,True,True,True,True,False,False,0.0,12380.0,12380.0,12380.0,0.0,12417.75,12417.75,12417.75,0.0,12090.25,12090.25,12090.25,0.0,12096.75,12096.75,12096.75,0.0,609490.0
2023-02-22,clean,True,True,True,True,False,False,0.0,12108.0,12108.0,12108.0,0.0,12190.5,12190.5,12190.5,0.0,12034.0,12034.0,12034.0,0.0,12097.5,12097.5,12097.5,0.0,640710.0
2023-02-23,clean,True,True,True,True,False,False,0.0,12176.25,12176.25,12176.25,0.0,12261.0,12261.0,12261.0,0.0,12028.5,12028.5,12028.5,0.0,12207.5,12207.5,12207.5,0.0,640960.0
2023-02-24,clean,True,True,True,True,False,False,0.0,12190.0,12190.0,12190.0,0.0,12214.5,12214.5,12214.5,0.0,11923.0,11923.0,11923.0,0.0,11997.0,11997.0,11997.0,0.0,643620.0
2023-02-27,clean,True,True,True,True,False,False,0.0,12003.0,12003.0,12003.0,0.0,12189.5,12189.5,12189.5,0.0,11990.0,11990.0,11990.0,0.0,12083.25,12083.25,12083.25,0.0,578950.0
2023-02-28,clean,True,True,True,True,False,False,0.0,12093.5,12093.5,12093.5,0.0,12172.75,12172.75,12172.75,0.0,12025.75,12025.75,12025.75,0.0,12072.25,12072.25,12072.25,0.0,646030.0
2023-03-01,clean,True,True,True,True,False,False,0.0,12041.25,12041.25,12041.25,0.0,12141.75,12141.75,12141.75,0.0,11924.75,11924.75,11924.75,0.0,11961.75,11961.75,11961.75,0.0,759650.0
2023-03-02,clean,True,True,True,True,False,False,0.0,11967.0,11967.0,11967.0,0.0,12096.25,12096.25,12096.25,0.0,11832.5,11832.5,11832.5,0.0,12062.0,12062.0,12062.0,0.0,752010.0
2023-03-03,clean,True,True,True,True,False,False,0.0,12049.0,12049.0,12049.0,0.0,12329.0,12329.0,12329.0,0.0,12012.0,12012.0,12012.0,0.0,12311.25,12311.25,12311.25,0.0,675470.0
2023-03-06,clean,True,True,True,True,False,False,0.0,12306.25,12306.25,12306.25,0.0,12486.25,12486.25,12486.25,0.0,12276.25,12276.25,12276.25,0.0,12323.5,12323.5,12323.5,0.0,612510.0
2023-03-07,clean,True,True,True,True,False,False,0.0,12320.25,12320.25,12320.25,0.0,12381.25,12381.25,12381.25,0.0,12142.25,12142.25,12142.25,0.0,12169.0,12169.0,12169.0,0.0,685010.0
2023-03-08,clean,True,True,True,True,False,False,0.0,12170.0,12170.0,12170.0,0.0,12254.5,12254.5,12254.5,0.0,12108.25,12108.25,12108.25,0.0,12228.25,12228.25,12228.25,0.0,633420.0
2023-03-09,clean,True,True,True,True,False,False,0.0,12231.0,12231.0,12231.0,0.0,12353.5,12353.5,12353.5,0.0,11977.5,11977.5,11977.5,0.0,12007.25,12007.25,12007.25,0.0,816840.0
2023-03-10,clean,True,True,True,True,False,False,0.0,12005.0,12005.0,12005.0,0.0,12109.0,12109.0,12109.0,0.0,11795.0,11795.0,11795.0,0.0,11840.25,11840.25,11840.25,0.0,871210.0
2023-03-13,clean,True,True,True,True,False,False,0.0,11894.75,11894.75,11894.75,0.0,12095.75,12095.75,12095.75,0.0,11674.25,11674.25,11674.25,0.0,11931.75,11931.75,11931.75,0.0,694440.0
2023-03-14,clean,True,True,True,True,False,False,0.0,11960.0,11960.0,11960.0,0.0,12223.0,12223.0,12223.0,0.0,11921.75,11921.75,11921.75,0.0,12207.0,12207.0,12207.0,0.0,364400.0
2023-03-15,clean,True,True,True,True,False,False,0.0,12200.75,12200.75,12200.75,0.0,12280.0,12280.0,12280.0,0.0,11972.0,11972.0,11972.0,0.0,12247.75,12247.75,12247.75,0.0,261339.99999999997
2023-03-16,clean,True,True,True,True,False,False,0.0,12264.5,12264.5,12264.5,0.0,12600.5,12600.5,12600.5,0.0,12189.25,12189.25,12189.25,0.0,12583.0,12583.0,12583.0,0.0,181750.0
2023-03-17,clean,True,True,True,True,True,True,0.099609375,12575.75,12575.75,12575.75,0.0,12636.5,12636.5,12636.5,0.0,12531.75,12531.75,12531.75,0.0,12594.65,12594.75,12594.650390625,0.099609375,8150.0
2023-03-20,clean,True,True,True,True,False,False,0.0,12690.0,12690.0,12690.0,0.0,12750.0,12750.0,12750.0,0.0,12525.25,12525.25,12525.25,0.0,12688.5,12688.5,12688.5,0.0,694470.0
2023-03-21,clean,True,True,True,True,False,False,0.0,12699.75,12699.75,12699.75,0.0,12898.25,12898.25,12898.25,0.0,12676.5,12676.5,12676.5,0.0,12867.25,12867.25,12867.25,0.0,565860.0
2023-03-22,clean,True,True,True,True,False,False,0.0,12873.25,12873.25,12873.25,0.0,13082.0,13082.0,13082.0,0.0,12678.0,12678.0,12678.0,0.0,12707.0,12707.0,12707.0,0.0,713080.0
2023-03-23,clean,True,True,True,True,False,False,0.0,12695.0,12695.0,12695.0,0.0,13031.0,13031.0,13031.0,0.0,12694.25,12694.25,12694.25,0.0,12854.0,12854.0,12854.0,0.0,838390.0
2023-03-24,clean,True,True,True,True,False,False,0.0,12871.5,12871.5,12871.5,0.0,12924.75,12924.75,12924.75,0.0,12728.0,12728.0,12728.0,0.0,12890.25,12890.25,12890.25,0.0,676550.0
2023-03-27,clean,True,True,True,True,False,False,0.0,12916.0,12916.0,12916.0,0.0,12984.5,12984.5,12984.5,0.0,12765.5,12765.5,12765.5,0.0,12788.5,12788.5,12788.5,0.0,562630.0
2023-03-28,clean,True,True,True,True,False,False,0.0,12810.5,12810.5,12810.5,0.0,12833.5,12833.5,12833.5,0.0,12634.25,12634.25,12634.25,0.0,12732.5,12732.5,12732.5,0.0,537970.0
2023-03-29,clean,True,True,True,True,False,False,0.0,12745.5,12745.5,12745.5,0.0,12994.0,12994.0,12994.0,0.0,12742.0,12742.0,12742.0,0.0,12965.0,12965.0,12965.0,0.0,566320.0
2023-03-30,clean,True,True,True,True,False,False,0.0,12962.5,12962.5,12962.5,0.0,13111.75,13111.75,13111.75,0.0,12931.5,12931.5,12931.5,0.0,13082.0,13082.0,13082.0,0.0,583150.0
2023-03-31,clean,True,True,True,True,False,False,0.0,13084.25,13084.25,13084.25,0.0,13311.5,13311.5,13311.5,0.0,13057.5,13057.5,13057.5,0.0,13301.75,13301.75,13301.75,0.0,624960.0
2023-04-03,clean,True,True,True,True,False,False,0.0,13262.0,13262.0,13262.0,0.0,13278.75,13278.75,13278.75,0.0,13154.0,13154.0,13154.0,0.0,13270.0,13270.0,13270.0,0.0,542900.0
2023-04-04,clean,True,True,True,True,False,False,0.0,13259.0,13259.0,13259.0,0.0,13348.75,13348.75,13348.75,0.0,13168.25,13168.25,13168.25,0.0,13219.0,13219.0,13219.0,0.0,577030.0
2023-04-05,clean,True,True,True,True,False,False,0.0,13230.0,13230.0,13230.0,0.0,13247.25,13247.25,13247.25,0.0,13006.0,13006.0,13006.0,0.0,13079.75,13079.75,13079.75,0.0,594610.0
2023-04-06,clean,True,True,True,True,False,False,0.0,13072.75,13072.75,13072.75,0.0,13191.0,13191.0,13191.0,0.0,12953.25,12953.25,12953.25,0.0,13170.75,13170.75,13170.75,0.0,598220.0
2023-04-07,no_reference,False,False,False,True,False,False,,13162.75,13162.75,,,13192.25,13192.25,,,13122.0,13122.0,,,13170.75,13170.75,,,41220.0
2023-04-10,clean,True,True,True,True,False,False,0.0,13179.75,13179.75,13179.75,0.0,13203.25,13203.25,13203.25,0.0,12967.5,12967.5,12967.5,0.0,13158.0,13158.0,13158.0,0.0,553000.0
2023-04-11,clean,True,True,True,True,False,False,0.0,13163.25,13163.25,13163.25,0.0,13208.75,13208.75,13208.75,0.0,13053.5,13053.5,13053.5,0.0,13074.75,13074.75,13074.75,0.0,549050.0
2023-04-12,clean,True,True,True,True,False,False,0.0,13073.75,13073.75,13073.75,0.0,13241.75,13241.75,13241.75,0.0,12937.75,12937.75,12937.75,0.0,12952.25,12952.25,12952.25,0.0,684780.0
2023-04-13,clean,True,True,True,True,False,False,0.0,12957.0,12957.0,12957.0,0.0,13228.0,13228.0,13228.0,0.0,12925.5,12925.5,12925.5,0.0,13209.75,13209.75,13209.75,0.0,558230.0
2023-04-14,clean,True,True,True,True,False,False,0.0,13183.0,13183.0,13183.0,0.0,13255.0,13255.0,13255.0,0.0,13058.0,13058.0,13058.0,0.0,13181.25,13181.25,13181.25,0.0,627820.0
2023-04-17,clean,True,True,True,True,False,False,0.0,13212.5,13212.5,13212.5,0.0,13218.0,13218.0,13218.0,0.0,13076.75,13076.75,13076.75,0.0,13186.5,13186.5,13186.5,0.0,540740.0
2023-04-18,clean,True,True,True,True,False,False,0.0,13184.0,13184.0,13184.0,0.0,13298.75,13298.75,13298.75,0.0,13138.0,13138.0,13138.0,0.0,13193.0,13193.0,13193.0,0.0,576670.0
2023-04-19,clean,True,True,True,True,False,False,0.0,13170.5,13170.5,13170.5,0.0,13226.75,13226.75,13226.75,0.0,13065.0,13065.0,13065.0,0.0,13183.0,13183.0,13183.0,0.0,529510.0
2023-04-20,clean,True,True,True,True,False,False,0.0,13162.0,13162.0,13162.0,0.0,13200.0,13200.0,13200.0,0.0,13021.75,13021.75,13021.75,0.0,13074.25,13074.25,13074.25,0.0,680300.0
2023-04-21,clean,True,True,True,True,False,False,0.0,13089.0,13089.0,13089.0,0.0,13122.0,13122.0,13122.0,0.0,12982.5,12982.5,12982.5,0.0,13090.5,13090.5,13090.5,0.0,593980.0
2023-04-24,clean,True,True,True,True,False,False,0.0,13070.0,13070.0,13070.0,0.0,13134.0,13134.0,13134.0,0.0,12967.25,12967.25,12967.25,0.0,13056.5,13056.5,13056.5,0.0,582290.0
2023-04-25,clean,True,True,True,True,False,False,0.0,13050.25,13050.25,13050.25,0.0,13059.5,13059.5,13059.5,0.0,12800.0,12800.0,12800.0,0.0,12809.5,12809.5,12809.5,0.0,694270.0
2023-04-26,clean,True,True,True,True,False,False,0.0,12940.0,12940.0,12940.0,0.0,13012.25,13012.25,13012.25,0.0,12863.75,12863.75,12863.75,0.0,12887.75,12887.75,12887.75,0.0,755120.0
2023-04-27,clean,True,True,True,True,False,False,0.0,12965.0,12965.0,12965.0,0.0,13333.0,13333.0,13333.0,0.0,12936.0,12936.0,12936.0,0.0,13231.25,13231.25,13231.25,0.0,728240.0
2023-04-28,clean,True,True,True,True,False,False,0.0,13215.0,13215.0,13215.0,0.0,13336.0,13336.0,13336.0,0.0,13169.0,13169.0,13169.0,0.0,13320.25,13320.25,13320.25,0.0,671060.0
2023-05-01,clean,True,True,True,True,False,False,0.0,13317.0,13317.0,13317.0,0.0,13370.25,13370.25,13370.25,0.0,13258.75,13258.75,13258.75,0.0,13306.75,13306.75,13306.75,0.0,487910.0
2023-05-02,clean,True,True,True,True,False,False,0.0,13290.0,13290.0,13290.0,0.0,13334.75,13334.75,13334.75,0.0,13110.25,13110.25,13110.25,0.0,13184.5,13184.5,13184.5,0.0,664860.0
2023-05-03,clean,True,True,True,True,False,False,0.0,13162.0,13162.0,13162.0,0.0,13314.0,13314.0,13314.0,0.0,13080.0,13080.0,13080.0,0.0,13100.75,13100.75,13100.75,0.0,648750.0
2023-05-04,clean,True,True,True,True,False,False,0.0,13064.0,13064.0,13064.0,0.0,13173.0,13173.0,13173.0,0.0,13001.75,13001.75,13001.75,0.0,13043.75,13043.75,13043.75,0.0,656440.0
2023-05-05,clean,True,True,True,True,False,False,0.0,13060.0,13060.0,13060.0,0.0,13359.0,13359.0,13359.0,0.0,13055.75,13055.75,13055.75,0.0,13317.75,13317.75,13317.75,0.0,573290.0
2023-05-08,clean,True,True,True,True,False,False,0.0,13316.0,13316.0,13316.0,0.0,13368.0,13368.0,13368.0,0.0,13254.5,13254.5,13254.5,0.0,13352.25,13352.25,13352.25,0.0,506050.0
2023-05-09,clean,True,True,True,True,False,False,0.0,13338.5,13338.5,13338.5,0.0,13347.0,13347.0,13347.0,0.0,13250.5,13250.5,13250.5,0.0,13264.75,13264.75,13264.75,0.0,552250.0
2023-05-10,clean,True,True,True,True,False,False,0.0,13258.75,13258.75,13258.75,0.0,13446.75,13446.75,13446.75,0.0,13202.75,13202.75,13202.75,0.0,13409.5,13409.5,13409.5,0.0,839700.0
2023-05-11,clean,True,True,True,True,False,False,0.0,13410.0,13410.0,13410.0,0.0,13470.25,13470.25,13470.25,0.0,13361.5,13361.5,13361.5,0.0,13446.5,13446.5,13446.5,0.0,653400.0
2023-05-12,clean,True,True,True,True,False,False,0.0,13446.0,13446.0,13446.0,0.0,13494.25,13494.25,13494.25,0.0,13310.5,13310.5,13310.5,0.0,13396.25,13396.25,13396.25,0.0,628040.0
2023-05-15,clean,True,True,True,True,False,False,0.0,13378.75,13378.75,13378.75,0.0,13480.0,13480.0,13480.0,0.0,13350.0,13350.0,13350.0,0.0,13468.0,13468.0,13468.0,0.0,495940.0
2023-05-16,clean,True,True,True,True,False,False,0.0,13461.0,13461.0,13461.0,0.0,13554.5,13554.5,13554.5,0.0,13426.25,13426.25,13426.25,0.0,13483.25,13483.25,13483.25,0.0,561830.0
2023-05-17,clean,True,True,True,True,False,False,0.0,13498.5,13498.5,13498.5,0.0,13669.0,13669.0,13669.0,0.0,13474.25,13474.25,13474.25,0.0,13643.5,13643.5,13643.5,0.0,621140.0
2023-05-18,clean,True,True,True,True,False,False,0.0,13640.5,13640.5,13640.5,0.0,13913.0,13913.0,13913.0,0.0,13628.25,13628.25,13628.25,0.0,13894.0,13894.0,13894.0,0.0,749500.0
2023-05-19,clean,True,True,True,True,False,False,0.0,13908.5,13908.5,13908.5,0.0,13960.25,13960.25,13960.25,0.0,13814.25,13814.25,13814.25,0.0,13858.0,13858.0,13858.0,0.0,659820.0
2023-05-22,clean,True,True,True,True,False,False,0.0,13805.5,13805.5,13805.5,0.0,13946.75,13946.75,13946.75,0.0,13794.25,13794.25,13794.25,0.0,13902.5,13902.5,13902.5,0.0,538200.0
2023-05-23,clean,True,True,True,True,False,False,0.0,13913.25,13913.25,13913.25,0.0,13979.25,13979.25,13979.25,0.0,13710.0,13710.0,13710.0,0.0,13728.75,13728.75,13728.75,0.0,658680.0
2023-05-24,clean,True,True,True,True,False,False,0.0,13729.0,13729.0,13729.0,0.0,13845.75,13845.75,13845.75,0.0,13566.5,13566.5,13566.5,0.0,13650.25,13650.25,13650.25,0.0,704800.0
