date,open,high,low,close,adj_close,volume
2026-03-29 23:45:00,23154.5,23162.75,23108.5,23127.5,23127.5,3947
2026-03-30 00:00:00,23128.25,23152.25,23093.0,23137.75,23137.75,4298
2026-03-30 00:15:00,23138.0,23263.75,23117.75,23222.75,23222.75,6971
2026-03-30 00:30:00,23222.25,23239.0,23146.5,23159.75,23159.75,3535
2026-03-30 00:45:00,23160.0,23172.75,23126.0,23149.75,23149.75,2813
2026-03-30 01:00:00,23151.25,23188.0,23146.75,23160.5,23160.5,2107
2026-03-30 01:15:00,23162.25,23173.5,23136.0,23162.75,23162.75,2152
2026-03-30 01:30:00,23164.75,23205.5,23158.5,23203.25,23203.25,2141
2026-03-30 01:45:00,23204.75,23210.0,23193.5,23201.0,23201.0,1407
2026-03-30 02:00:00,23201.75,23231.25,23200.0,23228.5,23228.5,1957
2026-03-30 02:15:00,23228.75,23229.75,23195.5,23200.0,23200.0,1450
2026-03-30 02:30:00,23201.5,23243.25,23195.25,23237.75,23237.75,1508
2026-03-30 02:45:00,23237.75,23275.0,23235.5,23252.25,23252.25,3224
2026-03-30 03:00:00,23252.0,23295.0,23250.25,23284.75,23284.75,2564
2026-03-30 03:15:00,23285.5,23306.5,23282.25,23293.25,23293.25,2252
2026-03-30 03:30:00,23294.0,23298.0,23280.75,23292.0,23292.0,1289
2026-03-30 03:45:00,23291.0,23299.75,23278.75,23299.75,23299.75,897
2026-03-30 04:00:00,23296.25,23313.0,23288.25,23304.25,23304.25,1794
2026-03-30 04:15:00,23303.5,23352.5,23301.25,23338.25,23338.25,3316
2026-03-30 04:30:00,23338.25,23356.25,23322.0,23324.5,23324.5,1774
2026-03-30 04:45:00,23326.0,23329.25,23314.5,23321.5,23321.5,928
2026-03-30 05:00:00,23321.5,23362.75,23319.0,23336.75,23336.75,1505
2026-03-30 05:15:00,23336.5,23357.0,23334.75,23341.5,23341.5,960
2026-03-30 05:30:00,23340.5,23355.5,23328.0,23332.5,23332.5,1277
2026-03-30 05:45:00,23333.0,23358.0,23322.75,23345.5,23345.5,1383
2026-03-30 06:00:00,23345.5,23371.75,23337.25,23353.0,23353.0,2080
2026-03-30 06:15:00,23352.75,23384.5,23352.75,23368.25,23368.25,1634
2026-03-30 06:30:00,23369.0,23395.5,23368.25,23391.0,23391.0,1362
2026-03-30 06:45:00,23389.75,23416.0,23381.75,23390.5,23390.5,2569
2026-03-30 07:00:00,23389.5,23404.5,23364.25,23390.25,23390.25,2527
2026-03-30 07:15:00,23390.5,23398.0,23363.75,23381.25,23381.25,2044
2026-03-30 07:30:00,23382.25,23397.0,23360.0,23381.5,23381.5,1945
2026-03-30 07:45:00,23380.25,23414.25,23379.25,23396.75,23396.75,1783
2026-03-30 08:00:00,23397.5,23425.75,23374.0,23420.0,23420.0,3339
2026-03-30 08:15:00,23421.0,23434.25,23406.75,23426.75,23426.75,2490
2026-03-30 08:30:00,23424.75,23445.25,23418.25,23433.5,23433.5,2110
2026-03-30 08:45:00,23434.25,23449.5,23417.75,23443.5,23443.5,1615
2026-03-30 09:00:00,23443.5,23451.25,23419.25,23424.75,23424.75,1947
2026-03-30 09:15:00,23423.0,23438.5,23395.0,23409.25,23409.25,2841
2026-03-30 09:30:00,23410.25,23421.75,23390.0,23397.75,23397.75,1933
2026-03-30 09:45:00,23395.5,23412.0,23390.25,23403.0,23403.0,1452
2026-03-30 10:00:00,23403.75,23416.25,23393.75,23399.75,23399.75,1326
2026-03-30 10:15:00,23399.5,23415.0,23392.75,23405.5,23405.5,1060
2026-03-30 10:30:00,23405.0,23406.0,23373.25,23387.75,23387.75,1642
2026-03-30 10:45:00,23386.75,23417.0,23382.5,23410.5,23410.5,1652
2026-03-30 11:00:00,23412.0,23439.5,23406.25,23430.5,23430.5,2721
2026-03-30 11:15:00,23430.25,23574.0,23424.0,23486.0,23486.0,8517
2026-03-30 11:30:00,23488.75,23505.25,23450.0,23466.25,23466.25,5394
2026-03-30 11:45:00,23466.5,23481.75,23448.0,23457.75,23457.75,2923
2026-03-30 12:00:00,23459.75,23472.0,23436.5,23465.75,23465.75,2570
2026-03-30 12:15:00,23466.75,23510.0,23458.5,23501.0,23501.0,3433
2026-03-30 12:30:00,23501.25,23524.0,23494.25,23507.0,23507.0,3224
2026-03-30 12:45:00,23507.5,23510.0,23490.25,23506.0,23506.0,2554
2026-03-30 13:00:00,23505.75,23523.5,23482.25,23503.0,23503.0,4514
2026-03-30 13:15:00,23502.75,23521.0,23495.25,23509.75,23509.75,5111
2026-03-30 13:30:00,23508.75,23538.25,23374.5,23393.5,23393.5,31710
2026-03-30 13:45:00,23393.25,23405.0,23292.75,23302.0,23302.0,21261
2026-03-30 14:00:00,23302.5,23382.75,23298.0,23367.0,23367.0,19896
2026-03-30 14:15:00,23367.25,23376.75,23315.0,23325.25,23325.25,15593
2026-03-30 14:30:00,23325.0,23354.25,23262.25,23274.25,23274.25,16512
2026-03-30 14:45:00,23274.25,23379.5,23270.5,23377.5,23377.5,21230
2026-03-30 15:00:00,23377.5,23436.25,23312.5,23317.0,23317.0,20445
2026-03-30 15:15:00,23317.75,23360.0,23282.0,23330.0,23330.0,13083
2026-03-30 15:30:00,23329.25,23410.5,23313.5,23402.25,23402.25,15778
2026-03-30 15:45:00,23403.5,23434.5,23368.75,23375.0,23375.0,14042
2026-03-30 16:00:00,23374.5,23380.25,23308.75,23334.75,23334.75,11295
2026-03-30 16:15:00,23334.0,23335.5,23272.75,23275.0,23275.0,11638
2026-03-30 16:30:00,23275.5,23315.5,23267.0,23301.25,23301.25,8724
2026-03-30 16:45:00,23300.75,23311.75,23276.5,23288.0,23288.0,7394
2026-03-30 17:00:00,23288.0,23306.25,23244.5,23248.25,23248.25,10920
2026-03-30 17:15:00,23247.75,23255.5,23192.0,23197.0,23197.0,12998
2026-03-30 17:30:00,23196.25,23233.5,23169.5,23228.0,23228.0,12096
2026-03-30 17:45:00,23227.75,23254.0,23193.5,23210.75,23210.75,11232
2026-03-30 18:00:00,23210.5,23212.75,23172.75,23193.0,23193.0,7245
2026-03-30 18:15:00,23193.75,23210.0,23153.75,23155.0,23155.0,8848
2026-03-30 18:30:00,23154.75,23194.5,23153.0,23156.5,23156.5,7461
2026-03-30 18:45:00,23157.0,23170.5,23115.25,23120.75,23120.75,8098
2026-03-30 19:00:00,23120.75,23130.0,23038.25,23046.0,23046.0,14551
2026-03-30 19:15:00,23045.75,23064.5,23024.5,23036.75,23036.75,10672
2026-03-30 19:30:00,23037.25,23088.25,23025.0,23079.75,23079.75,13766
2026-03-30 19:45:00,23079.5,23165.25,23076.75,23135.5,23135.5,27578
2026-03-30 20:00:00,23135.5,23144.5,23091.75,23094.0,23094.0,10375
2026-03-30 20:15:00,23094.25,23105.0,23091.75,23099.5,23099.5,2168
2026-03-30 20:30:00,23099.5,23106.75,23094.0,23105.25,23105.25,1555
2026-03-30 20:45:00,23105.25,23107.75,23099.0,23106.25,23106.25,1887
2026-03-30 22:00:00,23119.5,23147.75,23108.75,23118.0,23118.0,1139
2026-03-30 22:15:00,23117.25,23133.5,23114.0,23123.25,23123.25,1243
2026-03-30 22:30:00,23122.5,23127.5,23103.25,23106.0,23106.0,1332
2026-03-30 22:45:00,23106.75,23117.75,23097.75,23100.25,23100.25,1378
2026-03-30 23:00:00,23100.0,23100.0,23021.25,23046.25,23046.25,5048
2026-03-30 23:15:00,23045.0,23069.0,23035.25,23056.0,23056.0,1573
2026-03-30 23:30:00,23057.0,23059.75,23034.25,23041.0,23041.0,1462
2026-03-30 23:45:00,23042.0,23047.0,23023.25,23046.0,23046.0,1802
2026-03-31 00:00:00,23045.5,23083.25,23008.75,23021.0,23021.0,4363
2026-03-31 00:15:00,23023.0,23027.75,22961.5,23011.75,23011.75,4603
2026-03-31 00:30:00,23011.75,23161.0,22992.0,23159.75,23159.75,6356
2026-03-31 00:45:00,23158.0,23283.75,23152.0,23202.25,23202.25,11713
2026-03-31 01:00:00,23203.0,23241.25,23160.25,23188.5,23188.5,5069
2026-03-31 01:15:00,23193.25,23328.25,23186.0,23315.75,23315.75,7399
2026-03-31 01:30:00,23314.75,23397.25,23313.0,23364.0,23364.0,7367
2026-03-31 01:45:00,23362.75,23374.25,23336.75,23339.25,23339.25,3227
2026-03-31 02:00:00,23340.0,23346.5,23322.75,23335.0,23335.0,2324
2026-03-31 02:15:00,23336.0,23364.25,23332.5,23349.5,23349.5,2329
2026-03-31 02:30:00,23346.75,23357.0,23325.25,23351.25,23351.25,2227
2026-03-31 02:45:00,23350.25,23405.0,23344.0,23345.5,23345.5,3370
2026-03-31 03:00:00,23346.25,23397.5,23340.75,23380.25,23380.25,2339
2026-03-31 03:15:00,23380.75,23383.25,23348.0,23351.0,23351.0,1330
2026-03-31 03:30:00,23352.5,23360.75,23330.25,23330.5,23330.5,1455
2026-03-31 03:45:00,23332.5,23343.5,23310.0,23320.25,23320.25,1468
2026-03-31 04:00:00,23324.0,23327.0,23319.0,23326.0,23326.0,1331
2026-03-31 04:15:00,23325.25,23342.0,23295.25,23302.5,23302.5,1545
2026-03-31 04:30:00,23300.25,23321.0,23294.75,23308.0,23308.0,1200
2026-03-31 04:45:00,23310.25,23313.75,23277.75,23283.75,23283.75,1564
2026-03-31 05:00:00,23283.0,23286.25,23247.25,23248.25,23248.25,1957
2026-03-31 05:15:00,23249.75,23303.75,23235.0,23288.75,23288.75,1791
2026-03-31 05:30:00,23289.25,23317.25,23279.5,23309.0,23309.0,1477
